Object Type,Title,Item ARK,Parent ARK,File Name,AltTitle.other,collection.physical,Contents note,Date.created,Date.normalized,Description.latitude,Description.longitude,Description.note,Format.dimensions,Format.extent,Format.medium,Genre,Language,Local identifier,Name.creator,Named subject,Note,Place of origin,Publisher.publisherName,Repository,Resource type,Rights.copyrightStatus,Rights.rightsHolderContact,Statement of Responsibility,Subject,Subject geographic,Subject temporal,Creator
,लंगा मांगणयार कालबेलिया,ark:/21198/z1bk34w9,ark:/21198/z1w10zd8,fasdfdsa/arcers0180_a.mp3,,Rupayan Audio-Visual Archive,"1. An instrumental melody played on the Algoza with Dholak accompaniment. 2. 'Setarli lagai re chhora', a song sung by female singer with Algoza and Dholak accompaniment. 3. 'Hojire diwana thara', a song sung by female singer with Algoza and Dholak accompaniment. 4. 'Arara kood padyo mele me', a popular song of the Kalbelia repertoire, sung by two female singers with Pungi and Dholak accompaniment.|~|Side B of this tape is blank.","October, 1999",1999-10-01/1999-10-31,,,"Recording of a performance by musicians of the Langa, Manganiar and Kalbelia communities. The songs are sung by a female singer of the Kalbeliya community and is accompanied on the Algoza and Dholak by Langa and Manganiar musicians. Side B of this tape is blank.",,22 min. 1 sec.,audio cassette,sound recordings,mwr,RS1131,"Kothari, Komal",,,,,Rupayan Sansthan,sound recording,unknown,"Rupayan Sansthan, rupayansansthan@gmail.com",,"Folk songs, Rajasthani--India--Rajasthan|~|Oral tradition|~|Wind instruments|~|Wind instrument music|~|Instrumental music",Rajasthan (India),,
,लंगा मांगणयार,ark:/21198/z16t2d7w,ark:/21198/z1w10zd8,fasdfdsa/arcers0181_a.mp3,,Rupayan Audio-Visual Archive,"1. Recording of a radio news broadcast by female announcer, in Italian language. 2. Instrumental track of Morchang with Dholak accompaniment. 3. 'Kamangaro Kanji', a devotional song dedicated to Krishna, sung by a male singer of the Manganiar community with Dholak and Kamaicha accompaniment. 3. 'Payal geri baje', a love song, sung by a group of male singers of the Langa and Manganiar communities with Kamaicha, Sarangi and Dholak accompaniment. 4. 'Sodhe re chadhelo ghudla', a song in Rajasthani Rag Soob sung by a group of male singers of the Langa and Manganiar communities with Kamaicha, Sarangi and Dholak accompaniment. 5. A Khartal and Dholak demonstration with Kamaicha accompaniment.|~|No signal on the left channel till 2:27.","October, 1999",1999-10-01/1999-10-31,,,Recording of a performance by Langa and Manganiar ensemble with singers and musicians from both communities performing songs from the repertoire of both communities.,,32 min. 3 sec.,audio cassette,sound recordings,mwr,RS1132,"Kothari, Komal",,,,,Rupayan Sansthan,sound recording,unknown,"Rupayan Sansthan, rupayansansthan@gmail.com",,"Folk songs, Rajasthani--India--Rajasthan|~|Oral tradition|~|Bowed stringed instruments--Bowing|~|Stringed instruments|~|Stringed instrument players|~|Radio broadcasting|~|Radio programs|~|Krishna (Hindu deity)--In the performing arts",Rajasthan (India),,
,लंगा मांगणयार,ark:/21198/z1321ng1,ark:/21198/z1w10zd8,fasdfdsa/arcers0181_b.mp3,,Rupayan Audio-Visual Archive,"1. A Khartal and Dholak demonstration with Kamaicha accompaniment (Contd.). 2. 'Mehendadi suvaya', a wedding song sung by a group of male singers of the Langa and Manganiar communities with Kamaicha, Sarangi and Dholak accompaniment. 3. 'Mharo kesariyo hajari gul ro phul', a song sung by a group of male singers of the Langa and Manganiar communities with Kamaicha, Sarangi, Dholak and Khartal accompaniment. 4. An instrumental melody played on the Algoza with Dholak accompaniment. 5. 'Setarli lagai hai chhoro', a song sung by a female singer of the Kalbelia community with Algoza and Dholak accompaniment.|~|Silence from 21:50 to 23:25 on the source recording has been edited.","October, 1999",1999-10-01/1999-10-31,,,Recording of a performance by Langa and Manganiar ensemble with singers and musicians from both communities performing songs from the repertoire of both communities. This is followed by a performance by a Kalbelia woman with Algoza and Dholak accompaniment.,,32 min. 6 sec.,audio cassette,sound recordings,mwr,RS1132,"Kothari, Komal",,,,,Rupayan Sansthan,sound recording,unknown,"Rupayan Sansthan, rupayansansthan@gmail.com",,"Folk songs, Rajasthani--India--Rajasthan|~|Oral tradition|~|Stringed instruments|~|Bowed stringed instruments--Bowing|~|Stringed instrument players|~|Wind instruments|~|Wedding music",Rajasthan (India),,
,कालबेलिया,ark:/21198/z1z914z8,ark:/21198/z1w10zd8,fasdfdsa/arcers0182_a.mp3,,Rupayan Audio-Visual Archive,"1. 'Kesariya banna aavosa', a wedding song, sung by two female singers of the Kalbelia community with Pungi and Dholak accompaniment. 2.  'Arara kood padyo mele me', a popular song of the Kalbelia repertoire, sung by two female singers with Pungi and Dholak accompaniment.|~|Side B of this tape is blank.","October, 1999",1999-10-01/1999-10-31,,,Recording of a performance by two female singers of the Kalbelia community with Pungi and Dholak accompaniment. Side B of this tape is blank.,,10 min. 9 sec.,audio cassette,sound recordings,mwr,RS1133,"Kothari, Komal",,,,,Rupayan Sansthan,sound recording,unknown,"Rupayan Sansthan, rupayansansthan@gmail.com",,"Folk songs, Rajasthani--India--Rajasthan|~|Oral tradition|~|Wind instruments|~|Wind instrument music|~|Wedding music",Rajasthan (India),,
,लंगा मांगणयार,ark:/21198/z1tm93p5,ark:/21198/z1w10zd8,fasdfdsa/arcers0183_a.mp3,,Rupayan Audio-Visual Archive,"1. Recording of a radio news broadcast by female announcer, in Italian language. 2. 'Ramji ne bhula ni ek ghadi', a devotional song dedicated to Krishna, sung by a male singer of the Manganiar community with Kamaicha and Dholak accompaniment. 3. 'Nindalari lag gayi', a love song sung by a two male singers of the Manganiar community with Kamaicha and Dholak accompaniment. 4. 'Kurja', a song sung by a male singer of the Langa community with Sarangi, Kamaicha and Dholak accompaniment. 5. A Khartal and Dholak demonstration with Kamaicha accompaniment.","October, 1999",1999-10-01/1999-10-31,,,Recording of a performance by Langa and Manganiar ensemble with singers and musicians from both communities performing songs from the repertoire of both communities.,,32 min. 4 sec.,audio cassette,sound recordings,mwr|~|fra,RS1134,"Kothari, Komal",,,,,Rupayan Sansthan,sound recording,unknown,"Rupayan Sansthan, rupayansansthan@gmail.com",,"Folk songs, Rajasthani--India--Rajasthan|~|Oral tradition|~|Stringed instruments|~|Bowed stringed instruments--Bowing|~|Stringed instrument players|~|Krishna (Hindu deity)--In the performing arts|~|Devotional poetry|~|Instrumental music",Rajasthan (India),,
,लंगा मांगणयार,ark:/21198/z1pv8bx0,ark:/21198/z1w10zd8,fasdfdsa/arcers0183_b.mp3,,Rupayan Audio-Visual Archive,"1. A Khartal and Dholak demonstration with Kamaicha accompaniment. 2. 'Rane var ra kai parnija', a song sung by male singers of the Langa and Manganiar communities with Sarangi, Kamaicha, Dholak and Khartal accompaniment. 3. 'Aat patoro khejadiyo rai', a song sung by male singers of the Langa and Manganiar communities with Sarangi, Kamaicha, Dholak and Khartal accompaniment. 4. 'Kanudo su jane mhari preet', a devotional song dedicated to Krishna, sung by male singers of the Langa and Manganiar communities with Sarangi, Kamaicha, Dholak and Khartal accompaniment.","October, 1999",1999-10-01/1999-10-31,,,Recording of a performance by Langa and Manganiar ensemble with singers and musicians from both communities performing songs from the repertoire of both communities.,,29 min. 36 sec.,audio cassette,sound recordings,mwr,RS1134,"Kothari, Komal",,,,,Rupayan Sansthan,sound recording,unknown,"Rupayan Sansthan, rupayansansthan@gmail.com",,"Folk songs, Rajasthani--India--Rajasthan|~|Oral tradition|~|Folk songs, Rajasthani--India--Rajasthan|~|Oral tradition|~|Stringed instruments|~|Bowed stringed instruments--Bowing|~|Stringed instrument players|~|Krishna (Hindu deity)--In the performing arts|~|Devotional poetry|~|Instrumental music",Rajasthan (India),,
,Songs sung by musicians from the Langa and Manganiar communities.,ark:/21198/z1k37m5j,ark:/21198/z1w10zd8,fasdfdsa/arcers0184_a.mp3,,Rupayan Audio-Visual Archive,"1. Recording of a radio news broadcast by female announcer, in Italian language. 2. 'Sata bhaiya ri ek behanarki', a song sung by two male singers with Kamaicha, Sarangi, Dholak and Khartal accompaniment. 3. 'Kurja', a song sung by two male singers with Kamaicha, Sarangi, Dholak and Khartal accompaniment. 4. 'Mhara manra meethi vani bol', a song sung by a male singer with Kamaicha and Dholak accompaniment. 5. An instrumental rendition of the song 'Jaloji mhasa', played on the Kamaicha with improvisations on the Khartal and Dholak.","October 31, 1999",1999-10-31,,,Recording of a performance by Langa and Manganiar ensemble with singers and musicians from both communities performing songs from their repertoires.,,32 min.,audio cassette,sound recordings,mwr,RS1135,"Kothari, Komal",,,,,Rupayan Sansthan,sound recording,unknown,"Rupayan Sansthan, rupayansansthan@gmail.com",,"Folk songs, Rajasthani--India--Rajasthan|~|Oral tradition|~|Stringed instruments|~|Bowed stringed instruments--Bowing|~|Stringed instrument players|~|Instrumental music",Rajasthan (India),,
,"Songs sung by musicians from the Langa, Manganiar and Kalbelia communities.",ark:/21198/z1fb6vg8,ark:/21198/z1w10zd8,fasdfdsa/arcers0184_b.mp3,,Rupayan Audio-Visual Archive,"1. An instrumental rendition of the song 'Jaloji mhasa', played on the Kamaicha with improvisations on the Khartal and Dholak (Contd.). 2. 'Jala raj mhara dera nirkhan', a Jalo or a wedding song sung by group of male singers with Kamaicha, Sarangi, Dholak and Khartal accompaniment. 3. 'Rane var ra kai parnija', sung by a group of male singers with Kamaicha, Sarangi, Dholak and Khartal accompaniment. 4. An instrumental melody played on the Algoza with Dholak accompaniment. 5. 'Setarli lagai hai chhoro', a song sung by a female singer of the Kalbelia community with Algoza and Dholak accompaniment. 6. 'Hojire diwana thara', a song sung by female singer of the Kalbelia communtiy with Pungi and Dholak accompaniment.","October 31, 1999",1999-10-31,,,Recording of a performance by Langa and Manganiar ensemble with singers and musicians from both communities performing songs from the repertoire of both communities. The tape also contains recording of songs sung by a female singer of the Kalbelia community with Pungi and Dholak accompaniment.,,32 min. 6 sec.,audio cassette,sound recordings,mwr,RS1135,"Kothari, Komal",,,,,Rupayan Sansthan,sound recording,unknown,"Rupayan Sansthan, rupayansansthan@gmail.com",,"Folk songs, Rajasthani--India--Rajasthan|~|Oral tradition|~|Stringed instruments|~|Bowed stringed instruments--Bowing|~|Stringed instrument players|~|Wind instruments|~|Wind instrument music|~|Wedding music|~|Instrumental music",Rajasthan (India),,
,Songs sung by a performer of the Kabelia community.,ark:/21198/z19k63sc,ark:/21198/z1w10zd8,fasdfdsa/arcers0185_a.mp3,,Rupayan Audio-Visual Archive,"1. 'Hojire diwana thara', a song sung by female singer of the Kalbelia communtiy with Pungi and Dholak accompaniment (Contd.). 2. 'Arara kood padyo mele me', a popular song of the Kalbelia repertoire, sung by two female singers with Pungi and Dholak accompaniment.|~|Side B of this tape is blank.","October 31, 1999",1999-10-31,,,Recording of a performance by a female singer of the Kalbelia community with Pungi and Dholak accompaniment. Side B of this tape is blank.,,7 min. 6 sec.,audio cassette,sound recordings,mwr,RS1136,"Kothari, Komal",,,,,Rupayan Sansthan,sound recording,unknown,"Rupayan Sansthan, rupayansansthan@gmail.com",,"Folk songs, Rajasthani--India--Rajasthan|~|Oral tradition|~|Wind instruments|~|Wind instrument music",Rajasthan (India),,
,Children Camp 1999,ark:/21198/z15t5c22,ark:/21198/z1w10zd8,fasdfdsa/arcers0186_a.mp3,,Rupayan Audio-Visual Archive,"1. Komal Kothari asking the children participating at the camp to note the names of all the musicians that will be performing. 1. 'Madkar', a song sung by Gazi Khan Manganiar Harwa, with Kamaicha, Dholak and Khartal accompaniment by Sakar Khan Manganiar, Darra Khan Manganiar and Gazi Khan Manganiar.  2. A teaching session led by Gazi Khan Manganiar Harwa wherein he sings the song 'Madkar' line by line and is followed by a group of children participating at the camp. Gazi teaches along with Kamaicha and Dholak accompaniment by Sakar Khan Manganiar and Darra Khan Manganiar. 3. A Khartal session at the camp, with several Khartal players learning the basic rhythm followed by improvisations, to the song 'Jaloji mhasa', played on the Kamaicha by Sakar Khan Manganiar with Dholak accompaniment by Darra Khan Manganiar.|~|Silence from 00:00 to 02:39 on the source recording has been edited.","November 25, 1999",1999-11-25,26.4687,73.8037,"Recording of the proceedings of training camp for young boys of the Manganiar and Langa musician communities of Western Rajasthan. The recordings consist of various sessions of songs sung as part of the training by the children, as well as by the senior musician teachers. The sessions are conducted by Komal Kothari. This tape contains recording of classes conducted by senior musicians for the young participants from the communities at the camp.",,44 min. 15 sec.,audio cassette,sound recordings,mwr,RS1142,"Kothari, Komal",,,,,Rupayan Sansthan,sound recording,unknown,"Rupayan Sansthan, rupayansansthan@gmail.com",,"Folk songs, Rajasthani--India--Rajasthan|~|Music and Children|~|Oral tradition|~|Pedagogy (Music)|~|Culturally relevant pedagogy|~|Transmission arts|~|Stringed instruments|~|Bowed stringed instruments--Bowing|~|Stringed instrument players|~|Workshops (Seminars)|~|Wedding music","Borunda, Tehsil Bilara, District Jodhpur, Rajasthan (India)",,"Khan, Sakar|~|Khan, Gaji|~|Khan, Darra|~|Khan, Gazi|~|Kothari, Komal"
,Children Camp 1999,ark:/21198/z1224m96,ark:/21198/z1w10zd8,fasdfdsa/arcers0186_b.mp3,,Rupayan Audio-Visual Archive,"1.  A Khartal session at the camp, with several Khartal players learning the basic rhythm followed by improvisations, to the song 'Mehendi rang lagyo', played on two Kamaichas by Sakar Khan Manganiar and another musician with Dholak accompaniment by Darra Khan Manganiar. 2. 'Jaloji mhasa', a wedding song sung by Gazi Khan Manganiar Harwa with two Kamaicha, Dholak and several Khartal accompanists. Gazi sings to guide his class on the melody and rhythm of the song. 3. 'Bevarlo mharo jalsu bhariyo', a song sung by a group of children participating at the camp with two Kamaichas, Dholak and several Khartal accompanists. 4. A teaching session led by Alladin Khan Langa wherein, he sings the song 'Dal badli' line by line and is followed by a group of children participating at the camp. Alladin teaches along with Sarangi and Dholak accompaniment by Darra Khan Manganiar.","November 25, 1999",1999-11-25,26.4687,73.8037,"Recording of the proceedings of training camp for young boys of the Manganiar and Langa musician communities of Western Rajasthan. The recordings consist of various sessions of songs sung as part of the training by the children, as well as by the senior musician teachers. The sessions are conducted by Komal Kothari. This tape contains recording of classes conducted by senior musicians for the young participants from the communities at the camp.",,45 min. 35 sec.,audio cassette,sound recordings,mwr,RS1142,"Kothari, Komal",,,,,Rupayan Sansthan,sound recording,unknown,"Rupayan Sansthan, rupayansansthan@gmail.com",,"Folk songs, Rajasthani--India--Rajasthan|~|Music and Children|~|Oral tradition|~|Pedagogy (Music)|~|Culturally relevant pedagogy|~|Transmission arts|~|Wedding music|~|Percussion","Borunda, Tehsil Bilara, District Jodhpur, Rajasthan (India)",,"Khan, Sakar|~|Khan, Gaji|~|Khan, Darra|~|Khan, Gazi|~|Kothari, Komal"
,लोक उत्सव तिलोनिया 1999-2000,ark:/21198/z1xd2t77,ark:/21198/z1w10zd8,fasdfdsa/arcers0187_a.mp3,,Rupayan Audio-Visual Archive,"1. 'Angreja gadi rel gadi', a song about the railways, sung by Jallu Khan Manganiar and another male singer with Kamaicha and Dholak accompaniment. 2. 'Meera ram bhajan ratna lagi', a Meera Bhajan sung by Chunni bai with Harmonium, Manjira and Manjira accompaniment. 3. 'Kalyan Maharaj' a Bhajan dedicated to Tejaji, a local deity, sung by Ramnathji and party with Algoza, Dholak and Manjira accompaniment. 4. 'Ghodaliyo', a wedding song sung by Kachra Khan Manganiar and another young male singer with Kamaicha and Dholak accompaniment. 5. 'Hichki', a popular song from Rajasthan, sung by Kachra Khan Manganiar and another young male singer with Kamaicha and Dholak accompaniment. 6. A conversation and a playful song sung by children. 7. 'Agreji babu ri gari chhanakti aave', a song about the railways, sung by Jallu Khan Manganiar and another male singer with Kamaicha and Dholak accompaniment. 8. 'Dab dab bhariyo nain', a Bannado or a wedding song sung by Jallu Khan Manganiar with Kamaicha and Dholak accompaniment. 9. 'Kesariya Balam', a Mand composition, sung by Ankalabai Manganiar with Dholak and Harmonium accompaniment.","December 31, 1999",1999-12-31,26.6515,74.9370,"Recording of performances at the Tilonia Lok Utsav, or the Tilonia folk festival held at the Social work and Research Centre (SWRC), Tilonia in district Ajmer, Rajasthan. The recordings consist of various folk performances from all over Rajasthan.",,47 min. 47 sec.,audio cassette,sound recordings,mwr,RS1149,"Kothari, Komal",,,,,Rupayan Sansthan,sound recording,unknown,"Rupayan Sansthan, rupayansansthan@gmail.com",,"Folk songs, Rajasthani--India--Rajasthan|~|Oral tradition|~|Stringed instruments|~|Bowed stringed instruments--Bowing|~|Stringed instrument players|~|Wedding music|~|Devotional poetry","Tilonia, District Ajmer, Rajasthan (India)",,"Khan, Jallu|~|Chunnibai|~|Ramnathji|~|Khan, Sakar|~|Manganiar,  Ankala|~|Khan Kachra"
,लोक उत्सव तिलोनिया 1999-2000,ark:/21198/z1sn22hw,ark:/21198/z1w10zd8,fasdfdsa/arcers0187_b.mp3,,Rupayan Audio-Visual Archive,"1. Recording of a performance of Hela Khayal, a musical theatre tradition of Rajasthan. The recording consists of two songs sung by a group of singers with Dholak, Nagara and Manjira accompaniment. The second song is about fourteen identifiers of the Kalyug period. 2. An instrumental melody played on the Pungi with Dholak and Manjira accompaniment by Sheshnath Jogi and Party. 3.' Mhara sahab ji sonere', a devotional song sung by Sheshnath Jogi and party with Jogiya Sarangi and Dholak accompaniment. This is followed by a spoken elaboration of the song by the singer. This is known as 'Arthav'.|~|Speed variation after 19:00 leading to pitch fluctuation.","December 31, 1999",1999-12-31,26.6515,74.9370,"Recording of performances at the Tilonia Lok Utsav, or the Tilonia folk festival held at the Social work and Research centre (SWRC), Tilonia in district Ajmer, Rajasthan. The recordings consist of various folk performances from all over Rajasthan.",,46 min. 49 sec.,audio cassette,sound recordings,mwr,RS1149,"Kothari, Komal",,,,,Rupayan Sansthan,sound recording,unknown,"Rupayan Sansthan, rupayansansthan@gmail.com",,"Folk songs, Rajasthani--India--Rajasthan|~|Oral tradition|~|Wind instruments|~|Wind instrument music|~|Theater|~|Musical Theater","Tilonia, District Ajmer, Rajasthan (India)",,"Ramnathji|~|Jogi, Sheshnath"
,लोक उत्सव तिलोनिया 1999-2000,ark:/21198/z1nw19rq,ark:/21198/z1w10zd8,fasdfdsa/arcers0188_a.mp3,,Rupayan Audio-Visual Archive,"1. 'Bharat desh hamare', a patriotic and dramatic song sung by Alla and Party, from Bharatpur, with Dholak and Jhanjh accompaniment. 2. 'Ashk shara kyu lagge', a song composed by Bulle Shah, in punjabi language, sung by Kachra Khan Manganiar with Kamaicha and Dholak accompaniment. 3. 'Chhodo chhodo bhadila mharo hath', a love song sung by Dayaram and party from Jalor, with Harmonium, Dholak and Jhanjh accompaniment. 4. 'Makhanwala khave roti', a lullaby dedicated to Krishna, sung by Rana Khan Manganiar of Satto village with Kamaicha and Dholak accompaniment. 5. Accompanying percussion on Dhol and Manjira for dance by women of the Kanjar community. There is faint singing by a group of women, towards the end of the recording.","December 31, 1999",1999-12-31,26.6515,74.9370,"Recording of performances at the Tilonia Lok Utsav, or the Tilonia folk festival held at the Social work and Research centre (SWRC), Tilonia in district Ajmer, Rajasthan. The recordings consist of various folk performances from all over Rajasthan.",,47 min. 47 sec.,audio cassette,sound recordings,mwr|~|hin,RS1150,"Kothari, Komal",,,,,Rupayan Sansthan,sound recording,unknown,"Rupayan Sansthan, rupayansansthan@gmail.com",,"Folk songs, Rajasthani--India--Rajasthan|~|Oral tradition|~|Stringed instruments|~|Bowed stringed instruments--Bowing|~|Stringed instrument players|~|Krishna (Hindu deity)--In the performing arts|~|Devotional poetry|~|Drum|~|Percussion|~|Instrumental music|~|Lullabies, Indian","Tilonia, District Ajmer, Rajasthan (India)",,"Khan, Allah|~|Dayaram|~|Khan, Kachra|~|Khan, Rana"
,लोक उत्सव तिलोनिया 1999-2000,ark:/21198/z1j40k25,ark:/21198/z1w10zd8,fasdfdsa/arcers0188_b.mp3,,Rupayan Audio-Visual Archive,"1. Accompanying percussion on Dhol and Manjira for dance by women of the Kanjar community. There is faint singing by a group of women with the percussion. 2. Tejaji Bhajan, dedicated to the local deity Tejaji by Ramnath ji and party with Algoza, Dholak and Manjira accompaniment. 3. An announcement by Komal Kothari at the folk festival regarding the next performance. 4. 'Mata hamari hai duniya', a prayer sung by a group of children with Dholak and Jhanjh accompaniment. 5. 'Mata hamari hai duniya', a prayer sung by senior musicians of the Langa and Manganiar communities with Kamaicha and Dholak accompaniment. 6. 'Dama dam mast qalandar', a Sufi devotional song sung by senior musicians of the Langa and Manganiar communities with Kamaicha and Dholak accompaniment. 7. 'Mata hamari hai duniya', a prayer sung by the singers of the Hela Khayal troupe with Nagara and Manjira accompaniment.","December 31, 1999",1999-12-31,26.6515,74.9370,"Recording of performances at the Tilonia Lok Utsav, or the Tilonia folk festival held at the Social work and Research centre (SWRC), Tilonia in district Ajmer, Rajasthan. The recordings consist of various folk performances from all over Rajasthan.",,47 min. 46 sec.,audio cassette,sound recordings,mwr|~|hin,RS1150,"Kothari, Komal",,,,,Rupayan Sansthan,sound recording,unknown,"Rupayan Sansthan, rupayansansthan@gmail.com",,"Folk songs, Rajasthani--India--Rajasthan|~|Oral tradition|~|Music and Children|~|Pedagogy (Music)|~|Culturally relevant pedagogy|~|Transmission arts|~|Stringed instruments|~|Bowed stringed instruments--Bowing|~|Stringed instrument players|~|Devotional poetry|~|Musical Theater","Tilonia, District Ajmer, Rajasthan (India)",,Ramnathji
,लोक उत्सव तिलोनिया 1999-2000,ark:/21198/z1db9tds,ark:/21198/z1w10zd8,fasdfdsa/arcers0189_a.mp3,,Rupayan Audio-Visual Archive,"1. 'Jai ganga reja Bharat desh me', recording of a song as part of a performance of Hela Khayal, a musical theatre tradition of Rajasthan. 2. 'Nimbuda layido', a popular song from Rajasthan, sung by Kachra Khan Manganiar with Kamaicha and Dholak accompaniment by Sakar Khan Manganiar and Niyaz Khan Manganiar. 3. 'Damadam mast qalandar', a Sufi devotional song, sung by Kachra Khan Manganiar with Kamaicha and Dholak accompaniment by Sakar Khan Manganiar and Niyaz Khan Manganiar. 4. A dramatic performance by Janakilal Bhand, performing a scene with a character of a Gadauliya luhar woman. 5. 'Dujo na mat dijo raj', a song sung by young males singers with Kamaicha and Dholak accompaniment. 6. 'Dal badli', a song sung by three  young male singers with Sarangi, Dholak and Khartal accompaniment. 7. 'Mharo helo suna Ramapir', a Ramdev bhajan sung by a group of singers with Dholak and Manjira accompaniment. 8. An instrumental track of Dholak and Manjira.  9. 'Sawariya ghar aa jaana', a devotional song dedicated to Krishna, sung by a group of singers with Dholak and Manjira accompaniment. 10. 'Meetho bole re moriya', a song about a peacock, sung by Ankalabai Manganiar with Dhol, Kamaicha and Harmonium accompaniment.|~|Intermittent audio and pitch fluctuation in the entire tape.","January 01, 2000",2000-01-01,26.6515,74.9370,"Recording of performances at the Tilonia Lok Utsav, or the Tilonia folk festival held at the Social work and Research centre (SWRC), Tilonia in district Ajmer, Rajasthan. The recordings consist of various folk performances from all over Rajasthan.",,47 min. 46 sec.,audio cassette,sound recordings,mwr,RS1151,"Kothari, Komal",,,,,Rupayan Sansthan,sound recording,unknown,"Rupayan Sansthan, rupayansansthan@gmail.com",,"Folk songs, Rajasthani--India--Rajasthan|~|Oral tradition|~|Stringed instruments|~|Bowed stringed instruments--Bowing|~|Stringed instrument players|~|Musical Theater|~|Devotional poetry","Tilonia, District Ajmer, Rajasthan (India)",,"Khan, Kachra|~|Khan, Sakar|~|Khan, Niyaz|~|Manganiar, Ankala|~|Bhand. Janakilal"
,लोक उत्सव तिलोनिया 1999-2000,ark:/21198/z18k92mj,ark:/21198/z1w10zd8,fasdfdsa/arcers0189_b.mp3,,Rupayan Audio-Visual Archive,"1. 'Meetho bole re moriya', a song about a peacock, sung by Ankalabai Manganiar with Dhol, Harmonium and Kamaicha accompaniment (Contd.). 2. 'Payal', a song about an anklette, sung by Ankalabai Manganiar with Dhol and Kamaicha accompaniment. 3. 'Tharodi makhad ne', a song sung by Sheshnath Jogi and party with Pungi and Dholak accompaniment. 4. 'Arara kood padya mele me', a popular song of the Kalbelia repertoire sung by Sheshnath Jogi and party with Pungi and Dholak accompaniment. The song continues into an instrumental melody played on the Pungi with Dholak accompaniment. 5. 'Jiya joon jalthal me', a song in Rajasthani Rag Kalyan sung by Anwar Khan Manganiar and Roja Khan Manganiar with Kamaicha accompaniment by Sakar Khan Manganiar and Darra Khan Manganiar, and Dholak accompaniment by Kutla Khan Manganiar. 6. 'Bawaliya thodo so neecho', a song sung by female singers of the Kanjar communty with Dhol, Dholak and Manjira accompaniment. The song accompanies a dance performance by Kanjar women dancers.|~|Intermittent audio and pitch fluctuation in the entire tape.","January 01, 2000",2000-01-01,26.6515,74.9370,"Recording of performances at the Tilonia Lok Utsav, or the Tilonia folk festival held at the Social work and Research centre (SWRC), Tilonia in district Ajmer, Rajasthan. The recordings consist of various folk performances from all over Rajasthan.",,47 min. 50 sec.,audio cassette,sound recordings,mwr,RS1151,"Kothari, Komal",,,,,Rupayan Sansthan,sound recording,unknown,"Rupayan Sansthan, rupayansansthan@gmail.com",,"Folk songs, Rajasthani--India--Rajasthan|~|Oral tradition|~|Stringed instruments|~|Bowed stringed instruments--Bowing|~|Stringed instrument players|~|Wind instruments|~|Wind instrument music","Tilonia, District Ajmer, Rajasthan (India)",,"Khan, Anwar|~|Khan, Roja|~|Khan, Darra|~|Jogi, Sheshnath|~|Khan, Sakar|~|Manganiar, Ankala"
,लोक उत्सव तिलोनिया 1999-2000,ark:/21198/z14t89wt,ark:/21198/z1w10zd8,fasdfdsa/arcers0190_a.mp3,,Rupayan Audio-Visual Archive,"1. A conversation among Komal Kothari and Sakar Khan Manganiar about the Kamaicha. Sakar Khan demonstrates Rajasthani Rag Todi on the Kamaicha. 2. An imitation of the sound of a train played on the Kamaicha by Sakar Khan Manganiar. 3. An imitation of the sounds of horse,  car and camel played on the Kamaicha by Sakar Khan Manganiar. 4.  A series of Rajasthani Rags demonstrated by Sakar Khan Manganiar. In series, they are Desh, Sorath, Sameri and Maru. 5. Kamaicha solo played by Sakar Khan Mangani5. 6. Self introduction given by young children performers of the Manganiar community. 6. 'Rani Kachhwahi', a song sung by a group of children with Kamaicha, Dholak and Khartal accompaniment. 7. 'Mirganaini', a song sung by a group of children with Kamaicha and Dholak accompaniment.|~|Levels have been normalized.","January 01, 2000",2000-01-01,26.6515,74.9370,"Recording of performances at the Tilonia Lok Utsav, or the Tilonia folk festival held at the Social work and Research centre (SWRC), Tilonia in district Ajmer, Rajasthan. The recordings consist of various folk performances from all over Rajasthan.",,32 min. 6 sec.,audio cassette,sound recordings,mwr,RS1152,"Kothari, Komal",,,,,Rupayan Sansthan,sound recording,unknown,"Rupayan Sansthan, rupayansansthan@gmail.com",,"Folk songs, Rajasthani--India--Rajasthan|~|Music and Children|~|Oral tradition|~|Pedagogy (Music)|~|Culturally relevant pedagogy|~|Transmission arts|~|Stringed instruments|~|Bowed stringed instruments--Bowing|~|Stringed instrument players|~|Musicians--Interviews|~|Demonstrations in art","Tilonia, District Ajmer, Rajasthan (India)",,"Kothari, Komal|~|Khan, Sakar"
