Object Type,Title,Item ARK,Parent ARK,File Name,AltTitle.other,collection.physical,Contents note,Date.created,Date.normalized,Description.latitude,Description.longitude,Description.note,Format.dimensions,Format.extent,Format.medium,Genre,Language,Local identifier,Name.creator,Named subject,Note,Place of origin,Publisher.publisherName,Repository,Resource type,Rights.copyrightStatus,Rights.rightsHolderContact,Statement of Responsibility,Subject,Subject geographic,Subject temporal
Work,Toçi E Poçi,ark:/21198/z1bv98qr,ark:/21198/z1s19vm6,asfdfas/aqshf_i4_0048_pos00001.tif,,AQSHF Animation Film Poster Collection,"Seven copies in archive collection. All posters are in fair condition. On back, all seven posters have black and white still photos from Albanian fiction film “Në kufi të dy legjendave” (On the Border of Two Legends) (1981).|~|Në koleksion ndodhen 7 kopje të njëjta posterash për këtë titull. Të gjitha kopjet janë në gjendje të mirë. Të gjitha posterat kanë në pjesën e pasme foto bardhë e zi nga filmi “Në kufi të dy legjendave” (1981).",1983.0,1983.0,,,"Original color poster release for Albanian animated short film ""Toçi and Poçi"". Director Artur Dauti's films shows two poor children who do their best to help the resistance during the Second World War by distributing tracts and erasing fascist slogans.|~|Afishe origjinale për filmin e shkurtër vizatimor ""Toçi e Poçi"". Me regji nga Artur Dauti filmi tregon dy fëmijë të shtresës së varfër të popullit, të cilët japin ndihmesën e tyre modeste duke ndarë trakte dhe duke fshirë parrullat fashiste dhe shkruar parrullat gjatë Luftës së Dytë Botërore.",38.5 x 27,,,poster,alb,,"""New Albania"" Film Studio|~|Artur Dauti",,,"Tirana, Albania","""New Albania"" Film Studio",Arkivi Qendror Shtetëror i Filmit (AQSHF),still image,copyrighted,info@aqshf.gov.al,,Tirana (Albania)|~|20th Century|~|Film poster|~|Eastern Europe Animation,,
Work,Qershiza Mendjelehtë,ark:/21198/z1738j2n,ark:/21198/z1s19vm6,asfdfas/aqshf_i4_0049_pos00001.tif,,AQSHF Animation Film Poster Collection,Two copies of poster in archive collection. Both copies are in good condition.|~|Në koleksion ndodhen 2 kopje të njëjta posterash për këtë titull. Të dyja kopjet janë në gjendje të mirë.,1983.0,1983.0,,,"Original color poster release for Albanian animated short film ""Qershiza mendjelehtë"" (The Stupid Cherry Tree). Director Suzana Varvarica's animated film portrays a cherry tree suffering from a beautiful but troublesome butterfly and the hardworking woodpecker who cleans its trunk of caterpillars and worms that try to eat and destroy it.|~|Afishe origjinale për filmin e shkurtër vizatimor ""Qershiza mendjelehtë"". Me regji nga Suzana Varvarica filmi i shkurtër vizatimor portretizon qershizën mendjelehtë sesi vuan nga flutura ""e bukur"" dhe se si qukapiku ""i shëmtuar"", por punëtor, pastron trungun e saj nga vemjet dhe krimbat brejtës dhe shkatërrues për të.",47 x 32.5,,,poster,alb,,"""New Albania"" Film Studio|~|Suzana Varvarica",,,,,Arkivi Qendror Shtetëror i Filmit (AQSHF),still image,copyrighted,info@aqshf.gov.al,,Tirana (Albania)|~|20th Century|~|Film poster|~|Eastern Europe Animation,,
Work,Zemërimi,ark:/21198/z13b7s9g,ark:/21198/z1s19vm6,asfdfas/aqshf_i4_0050_pos00001.tif,,AQSHF Animation Film Poster Collection,Two copies of poster in archive collection. Both copies are in very good condition.|~|Në koleksion ndodhen 2 kopje të njëjta posterash për këtë titull. Të dyja kopjet janë në gjendje shumë të mirë.,1983.0,1983.0,,,"Original color poster release for Albanian animated short film ""Zemërimi"" (The Anger). Director and animator Artur Dauti's short film features a messy little boy who is given an education in tidiness by two imaginary cats and his older sister.|~|Afishe origjinale për filmin e shkurtër vizatimor ""Zemërimi"". Me regji nga Artur Dauti, filmi flet për një djalë të çrregullt të cilit i jepet një mësim për pastërtinë nga dy mace imagjinare dhe nga motra e tij e madhe.",47 x 32.5,,,poster,alb,,"""New Albania"" Film Studio|~|Josif Droboniku",,,,,Arkivi Qendror Shtetëror i Filmit (AQSHF),still image,copyrighted,info@aqshf.gov.al,,Tirana (Albania)|~|20th Century|~|Film poster|~| Eastern Europe Animation,,
Work,Bilbili Mendjelehtë,ark:/21198/z1zk78sq,ark:/21198/z1s19vm6,asfdfas/aqshf_i4_0052_pos00001.tif,,AQSHF Animation Film Poster Collection,2 copies of poster in archive collection. Posters are in very good condition.|~|Në koleksion ndodhen 2 kopje të njëjta posterash për këtë titull. Posterat janë në gjendje shumë të mirë.,1983.0,1983.0,,,"Original color poster release for Albanian animated short film ""Bilbili mendjelehtë"" (The Stupid Robin). Director and animator Artur Dauti's short animated film tells of a little nightingale who gets trapped in a cage but freed by a group of fellow birds.|~|Afishe origjinale për filmin e shkurtër vizatimor ""Bilbili mendjelehtë"". Filmi vizatimor i regjisorit dhe animatorit Artur Dauti, tregon historinë e një bilbili të vogël i cili bie në kurthin e nje kafazi por me ndihmën e shokëve të tij arrin të dalë nga kafazi.",47 x 32.5,,,poster,alb,,"""New Albania"" Film Studio|~|Artur Dauti",,,,,Arkivi Qendror Shtetëror i Filmit (AQSHF),still image,copyrighted,info@aqshf.gov.al,,Tirana (Albania)|~|20th Century|~|Film poster|~|Eastern European Animation,,
Work,"Jo Kështu, Piku!",ark:/21198/z1tt6j1z,ark:/21198/z1s19vm6,asfdfas/aqshf_i4_0053_pos00001.tif,,AQSHF Animation Film Poster Collection,One copy of poster in archive collection.  Poster is in fair condition. Minor tear in top right corner.|~|Ky titull ka vetëm një kopje. Posteri është në gjendje të mirë. Ka një grisje të vogël në cepin djathtas lart.,1983.0,1983.0,,,"Original color poster release for Albanian animated short film based on the fable ""Jo kështu, Piku!"" (Not Like That, Piku!) This short film by directors and animators Artan Maku, Robert Qafzezi tells of a greedy dog, Piku, who is taught a lesson in sharing by his canine brothers.|~|Afishe origjinale për filmin e shkurtër vizatimor ""Jo kështu, Piku"". Ky film, me regji dhe vizatime nga Artan Maku dhe Robert Qafzezi tregon historinë e qenit ziliqar Piku, i merr një mesim të mirë nga vëllezërit e tij.",47 x 32.5,,,poster,alb,,"""New Albania"" Film Studio|~|Artan Maku|~|Robert Qafzezi",,,,,Arkivi Qendror Shtetëror i Filmit (AQSHF),still image,copyrighted,info@aqshf.gov.al,,Tirana (Albania)|~|20th Century|~|Film poster|~|Eastern Europe Animation,,
Work,Të Papriturat E Bardhoshit,ark:/21198/z1q25sb0,ark:/21198/z1s19vm6,asfdfas/aqshf_i4_0056_pos00001.tif,,AQSHF Animation Film Poster Collection,One copy of poster in archive collection. Good condition. Folded crease in the middle of poster.|~|Ky titull ka vetëm një kopje. Gjendja është e mirë. Ka rudhë nga palosja në mes.,1983.0,1983.0,,,"Original color poster release for Albanian for animated short film ""Të Papriturat E Bardhoshit"" (The Adventures of Bardhosh). Director Bujar Kapexhiu's film finds a stubborn baby chick, Bardhoshi, almost falling prey to a whiskered cat, protected by his mother hen.|~|Afishe origjinale me ngjyra për filmin e shkurtër vizatimor ""Të Papriturat E Bardhoshit"". Me regji nga Bujar Kapexhiu, filmin tregon për Bardhoshin një zog i vogël që për pak bie pre e një maçoku mustaqemadh, por nëna e tij klloçkë e shpëton atë.",39 x 27,,,poster,alb,,"""New Albania"" Film Studio|~|Artur Muharemi",,,,,Arkivi Qendror Shtetëror i Filmit (AQSHF),still image,copyrighted,info@aqshf.gov.al,,Tirana (Albania)|~|20th Century|~|Film poster|~|Eastern Europe Animation,,
Work,"Pipiruku Pret ""Dy Miq""",ark:/21198/z1k951pj,ark:/21198/z1s19vm6,asfdfas/aqshf_i4_0058_pos00001.tif,,AQSHF Animation Film Poster Collection,Five copies in archive collection. All copies are in good condition but have folded crease in the center.|~|Në koleksion ndodhen 5 kopje të njëjta posterash për këtë titull. Të gjitha kopjet janë në gjendje të mirë por kanë rudha nga palosja në mes.,1983.0,1983.0,,,"Original color poster release for Albanian for animated short film ""Pipiruku Pret Dy 'Miq'"" (Pipiruku Receives Two ""Guests""). This animation features tiny Pipiruku, a recurring fictional character created by director Bujar Kapexhiu, mocking two tough men.|~|Afishe origjinale për filmin e shkurtër vizatimor ""Pipiruku Pret ""Dy Miq"". Ky film i shkurtër vizatimor tregon historinë e djalit të vogël Pipiruku, një personazh imagjinar i krijuar nga regjisori Bujar Kapexhiu, i cili ve në lojë dy ballistë.",37 x 27,,,poster,alb,,"""New Albania"" Film Studio|~|Bujar Kapexhiu",,,,,Arkivi Qendror Shtetëror i Filmit (AQSHF),still image,copyrighted,info@aqshf.gov.al,,Tirana (Albania)|~|20th Century|~|Film poster|~|Eastern Europe Animation,,
Work,"Zogu Pushbardhë, Seria I",ark:/21198/z1fn309n,ark:/21198/z1s19vm6,asfdfas/aqshf_i4_0059_pos00001.tif,,AQSHF Animation Film Poster Collection,Three copies in archive collection. All copies are in good condition. Posters have folded crease in the center. All posters have some slight surface damage.|~|Në koleksion ndodhen 3 kopje të njëjta posterash për këtë titull.  Të gjitha kopjet janë në gjendje të mirë. Posterat kanë rudha nga palosja në mes. Të gjithë posterat kanë disa dëmtime të vogla sipërfaqësore.,1983.0,1983.0,,,"Original color poster release for Albanian animated short film ""Zogu Pushbardhë, Seria I"" (The Fluffy White Chick, Part 1) features script, direction and puppetry by Vlash Droboniku. First of what would become a popular animated series in Albania features a little fluffy bird who's saved by a helpful rabbit and other forest animals.|~|Afishe origjinale për filmin e shkurtër vizatimor ""Zogu Pushbardhë, Seria I"" me skenar, regji dhe kukulla nga Vlash Droboniku. Filmi i parë që më pas do të bëhej dhe një serial shumë popullor në Shqipëri, na tregon historinë e një zogu të vogël me gëzof i cili shpëtohet nga një lepur i gjindshëm dhe disa kafshë të tjera të pyllit.",26.5 x 38,,,poster,alb,,"""New Albania"" Film Studio|~|Vlash Droboniku",,,,,Arkivi Qendror Shtetëror i Filmit (AQSHF),still image,copyrighted,info@aqshf.gov.al,,Tirana (Albania)|~|20th Century|~|Film poster|~|Eastern Europe Animation,,
Work,"Zogu Pushbardhë, Seria IV",ark:/21198/z19w27p8,ark:/21198/z1s19vm6,asfdfas/aqshf_i4_0062_pos00001.tif,,AQSHF Animation Film Poster Collection,Nine copies of poster in archive collection. Eight copies are in very good condition. One copy has front design that has ink which leaked through back of poster.|~|Në koleksion ndodhen 9 kopje të njëjta posterash për këtë titull.  Tetë kopje janë në gjendje shumë të mirë. Njëra nga kopjet ka një njollë boje e cila ka depërtuar tej për tej deri në pjesën e pasme të posterit.,1984.0,1984.0,,,"Original color poster release for Albanian for animated short film ""Zogu Pushbardhë, Seria IV"" (The Fluffy White Chick, Part 4)  features script, direction and puppetry by Vlash Droboniku. Animated serial features some ducklings and a rabbit giving a lesson to the selfish Pushbardhi, who thinks of only of enjoying himself.|~|Afishe origjinale për filmin e shkurtër vizatimor ""Zogu Pushbardhë, Seria IV"" me skenar, regji dhe kukulla nga Vlash Droboniku. Seriali i animuar tregon për bibat dhe një lepur që i japin një mësim të mirë Pushbardhit egoist, i cili mendon vetëm e vetëm se si mund të kënaqë veten e tij.",39 x 27,,,poster,alb,,"""New Albania"" Film Studio|~|Vlash Droboniku",,,,,Arkivi Qendror Shtetëror i Filmit (AQSHF),still image,copyrighted,info@aqshf.gov.al,,Tirana (Albania)|~|20th Century|~|Film poster|~|Eastern Europe Animation,,
Work,Gara E Milingonave,ark:/21198/z1641gwz,ark:/21198/z1s19vm6,asfdfas/aqshf_i4_0066_pos00001.tif,,AQSHF Animation Film Poster Collection,Four copies in archive collection. Copies are in fair condition. All copies have folded crease in the center.|~|Në koleksion ndodhen 4 kopje të njëjta posterash për këtë titull. Kopjet janë në gjendje të mirë. Të gjitha kopjet kanë rudha nga palosjet në mes.,1984.0,1984.0,,,"Original color poster release for Albanian animated short film ""Gara e Milingonave"" (Race of the Arts). Pictoral director Suzana Varvarica's film follows a small ant who comes out first in a long and difficult race thanks to its will and spirit.|~|Afishe origjinale për filmin e shkurtër vizatimor ""Gara e Miligonave"". Me regji dhe piktura të Suzana Varvarica filmi ndjek historinë e një milingone të vogël, e cila edhe pse më e dobët se dy të tjerat me të cilat matet në një garë të gjatë e të vështirë, del e para në sajë të vullnetit e shpirtit të garës. .",25.5 x 37.5,,,poster,alb,,"""New Albania"" Film Studio|~|Suzana Vavarica",,,,,Arkivi Qendror Shtetëror i Filmit (AQSHF),still image,copyrighted,info@aqshf.gov.al,,Tirana (Albania)|~|20th Century|~|Film poster|~|Eastern Europe Animation,,
Work,"Zogu Pushbardhë, Seria V",ark:/21198/z12c0r46,ark:/21198/z1s19vm6,asfdfas/aqshf_i4_0068_pos00001.tif,,AQSHF Animation Film Poster Collection,Two copies of poster in archive collection. Copies are in very good condition.|~|Në koleksion ndodhen 2 kopje të njëjta posterash për këtë titull.  Kopjet janë në gjendje shumë të mirë.,1984.0,1984.0,,,"Original color poster release for Albanian animated short film ""Zogu Pushbardhë, Seria V"" (The Fluffy White Chick, Series 5) This last episode of the popular animated series features Pushbardhi who continues ignore the advice of his real friends and risks his safety again. Script, direction and puppetry by Vlash Droboniku.|~|Afishe origjinale për filmin e shkurtër vizatimor ""Zogu Pushbardhë, Seria V"". Ky është dhe episodi i fundit i serialit popullor Pushbardhi që vazhdon të injorojë këshillat e miqve të vërtetë dhe vendos veten në rrezik. Skenari, kukullat dhe regjia nga Vlash Droboniku.",26.5 x 38,,,poster,alb,,"""New Albania"" Film Studio|~|Vlash Droboniku",,,,,Arkivi Qendror Shtetëror i Filmit (AQSHF),still image,copyrighted,info@aqshf.gov.al,,Tirana (Albania)|~|20th Century|~|Film poster|~|Eastern Europe Animation,,
